0|100|25
-15|35|100
3|80|100
3|80|100
3|80|100
-23|25|100
3|40|100
13|50|100
0|100|100
-23|30|100
-40|40|100
-95|20|100
0|100|25
2|30|100
-33|20|100
14|30|100
-10|30|100
-14|70|70
18|80|80
26|100|100
-51|70|70
-23|100|100
-5|30|100
-25|30|100
-20|30|100
-23|40|100
0|50|100
11|100|25
6|100|20
0|50|100
6|25|100
6|25|100
6|25|100
6|25|100
6|25|100
0|30|100
-10|20|100
-60|20|100
3|40|100
5|30|100
-35|30|100
-8|20|100
-10|20|100
-40|15|100
-5|50|100
19|20|20
5|30|100
5|40|100
6|100|50
-21|100|30
-21|100|70
-5|40|100
-31|100|70
4|100|50
6|60|50
-13|20|100
5|100|100
-5|30|100
-2|100|100
-42|35|100
9|100|30
0|100|80
5|100|80
-18|100|80
-18|30|80
-14|50|80
-18|100|80
-2|50|50
-8|50|20
-5|100|65
-10|100|20
-3|100|50
-6|100|65
-7|100|50
6|100|50
16|65|100
-19|100|55
0|100|50
-1|75|70
0|100|50
0|100|50
0|100|50
6|100|50
6|100|50
8|100|50
0|100|50
-17|100|40
11|100|50
0|100|50
13|100|50
20|100|50
-5|100|50
0|100|50
0|50|50
0|100|60
6|100|50
0|100|50
0|100|50
0|100|50
0|100|50
1|100|50
2|100|55
0|100|50
2|100|50
-23|100|50
15|100|50
0|100|50
2|100|50
9|100|50
1|100|50
7|100|50
10|100|50
2|100|50
4|100|50
2|100|50
20|100|55
20|100|45
-8|100|50
3|100|50
0|100|50
4|100|50
-9|100|50
-3|100|50
9|50|50
16|50|50
11|50|50
44|55|55
-7|100|45
-13|100|80
-12|100|50
0|100|50
5|100|50
-4|100|60
42|100|45
1|100|40
3|50|50
-20|100|20
-53|100|100
-5|100|85
-9|100|85
3|85|100
-13|100|20
-7|100|10
-6|50|50
-4|50|50
-7|50|50
-2|50|50
-2|100|50
8|100|60
-15|100|50
0|100|35
0|100|50
-44|100|40
-44|100|40
-46|100|60
7|100|35
0|100|45
5|100|45
-3|100|50
-1|100|55
0|100|40
-9|100|60
1|100|55
-4|100|40
0|100|65
-21|100|100
-15|100|30
-29|100|30
2|100|40
-6|100|50
-2|100|45
-2|100|40
5|100|50
-8|100|40
3|80|100
-57|50|80
17|50|100
15|60|100
31|75|100
5|70|100
-14|50|100
-5|45|100
23|45|100
27|55|100
14|90|100
15|100|100
12|80|100
4|100|50
0|100|45
-2|50|50
1|50|50
1|50|50
0|50|50
-10|50|50
-14|50|50
-37|50|50
-27|70|50
-27|100|50
1|100|50
-12|50|50
18|100|50
13|100|50
10|100|50
-15|100|50
-25|100|50
25|100|50
-18|100|50
-20|100|50
0|100|50
7|50|50
-4|100|50
-16|50|50
-16|100|50
-10|60|50
-10|50|50
-3|100|50
-27|50|50
-16|40|100
-16|40|60
-16|40|100
20|100|50
18|70|50
32|100|50
0|100|50
-10|50|50
-2|100|50
-2|100|50
-13|50|50
6|100|50
0|100|50
3|100|50
-3|50|50
9|100|50
13|100|50
-6|100|50
-4|50|50
4|100|50
3|70|50
-18|60|50
4|60|50
-14|50|100
-5|100|100
-5|100|100
-5|100|100
-5|100|100
-5|100|100
27|100|50
-30|100|50
6|100|50
0|50|50
-2|100|50
-2|30|50
5|50|100
23|60|50
-38|60|50
0|55|100
9|45|100
-56|60|100
-56|100|100
-14|100|25
